name,vintage,avg_price,producer,region/appellation,country,blend,pairing,style,alcohol
"Errazuriz Don Maximiano Founder's Reserve, Aconcagua Valley, Chile",1999,"
€48
",Vina Errazuriz,Aconcagua Valley,"
Chile
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,12 - 14%
"Coche-Dury Puligny-Montrachet Les Enseigneres, Cote de Beaune, France",2013,"
€612
",Coche-Dury,Puligny-Montrachet,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,12%
"Joh. Jos. Prum Wehlener Sonnenuhr Riesling Auslese, Mosel, Germany",2004,"
€44
",Weingut Joh. Jos. Prum,Wehlen,"
Germany
",Riesling,Fruit-based Desserts,Dessert - Lush and Balanced,7 - 8%
"Rene et Vincent Dauvissat-Camus La Forest, Chablis Premier Cru, France",2000,"
€99
",Rene et Vincent Dauvissat-Camus,Chablis Forets,"
France
",Chardonnay,"Shellfish, Crab and Lobster",White - Green and Flinty,13%
"Chateau Montelena Cabernet Sauvignon, Napa Valley, USA",2005,"
€62
",Chateau Montelena,Napa Valley,"
USA
",Bordeaux Blend Red,Beef and Venison,Red - Bold and Structured,13 - 14%
"Quinta do Vesuvio Single Quinta Vintage Port, Portugal",1990,"
€92
",Quinta do Vesuvio,Single Quinta Vintage,"
Portugal
",Port Blend Red,Chocolate and Caramel,Dessert - Rich and Warming,13 - 20%
"Chateau Le Bon Pasteur, Pomerol, France",2001,"
€84
",Chateau Le Bon Pasteur,Pomerol,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13 - 14%
"Guerrieri Gonzaga Tenuta San Leonardo 'San Leonardo' Vigneti delle Dolomiti IGT, Trentino-Alto Adige, Italy",2001,"
€88
",Tenuta San Leonardo,Vigneti delle Dolomiti IGT,"
Italy
",Bordeaux Blend Red,Lamb,Red - Savory and Classic,12 - 14%
"Rene et Vincent Dauvissat-Camus La Forest, Chablis Premier Cru, France",2008,"
€90
",Rene et Vincent Dauvissat-Camus,Chablis Forets,"
France
",Chardonnay,"Shellfish, Crab and Lobster",White - Green and Flinty,13%
"Brumont Chateau Montus, Madiran, France",2009,"
€20
",Chateau Montus,Madiran,"
France
",Cabernet - Tannat,Beef and Venison,Red - Bold and Structured,14 - 15%
"Guerrieri Gonzaga Tenuta San Leonardo 'San Leonardo' Vigneti delle Dolomiti IGT, Trentino-Alto Adige, Italy",2005,"
€63
",Tenuta San Leonardo,Vigneti delle Dolomiti IGT,"
Italy
",Bordeaux Blend Red,Lamb,Red - Savory and Classic,12 - 14%
"Guerrieri Gonzaga Tenuta San Leonardo 'San Leonardo' Vigneti delle Dolomiti IGT, Trentino-Alto Adige, Italy",2008,"
€57
",Tenuta San Leonardo,Vigneti delle Dolomiti IGT,"
Italy
",Bordeaux Blend Red,Lamb,Red - Savory and Classic,12 - 14%
"Ridge Vineyards Lytton Springs, Dry Creek Valley, USA",1973,"
€220
",Ridge Vineyards,Dry Creek Valley,"
USA
",Petite Sirah - Zinfandel,Lamb,Red - Rich and Intense,14 - 15%
"Ridge Vineyards Lytton Springs, Dry Creek Valley, USA",2010,"
S$64
",Ridge Vineyards,Dry Creek Valley,"
USA
",Petite Sirah - Zinfandel,Lamb,Red - Rich and Intense,14 - 15%
"Chateau Smith Haut Lafitte 'Le Petit Haut Lafitte', Pessac-Leognan, France",2015,"
€39
",Chateau Smith Haut Lafitte,Pessac-Leognan,"
France
",Cabernet Sauvignon - Merlot,Beef and Venison,Red - Savory and Classic,13 - 14%
"Ridge Vineyards Lytton Springs, Dry Creek Valley, USA",2006,"
€40
",Ridge Vineyards,Dry Creek Valley,"
USA
",Petite Sirah - Zinfandel,Lamb,Red - Rich and Intense,14 - 15%
"Coche-Dury Puligny-Montrachet Les Enseigneres, Cote de Beaune, France",2010,"
€748
",Coche-Dury,Puligny-Montrachet,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,12%
"Guerrieri Gonzaga Tenuta San Leonardo 'San Leonardo' Vigneti delle Dolomiti IGT, Trentino-Alto Adige, Italy",1997,"
€75
",Tenuta San Leonardo,Vigneti delle Dolomiti IGT,"
Italy
",Bordeaux Blend Red,Lamb,Red - Savory and Classic,12 - 14%
"Chateau Rouget, Pomerol, France",2007,"
€39
",Chateau Rouget,Pomerol,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13 - 14%
"Coche-Dury Puligny-Montrachet Les Enseigneres, Cote de Beaune, France",2012,"
€629
",Coche-Dury,Puligny-Montrachet,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,12%
"Domaine Marc Sorrel Hermitage Le Greal, Rhone, France",2009,92,"Hermitage,
Rhone, ,
France
",Syrah,Syrah,,,,
"Domaine Rene Rostaing Cote-Rotie La Landonne, Rhone, France",2009,"
€117
",Domaine Rostaing,Cote Rotie,"
France
",Syrah,Lamb,Red - Bold and Structured,13%
"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewachs, Rheinhessen, Germany",2013,"
€152
",Weingut Keller,Westhofen,"
Germany
",Riesling,Root Vegetables and Squashes,White - Tropical and Balanced,12 - 13%
"Domaine Georges Noellat Grands-Echezeaux Grand Cru, Cote de Nuits, France",2011,"
€432
",Domaine Georges Noellat,Grands-Echezeaux,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Guerrieri Gonzaga Tenuta San Leonardo 'San Leonardo' Vigneti delle Dolomiti IGT, Trentino-Alto Adige, Italy",1991,"
€63
",Tenuta San Leonardo,Vigneti delle Dolomiti IGT,"
Italy
",Bordeaux Blend Red,Lamb,Red - Savory and Classic,12 - 14%
"Domaine Roulot Perrieres, Meursault Premier Cru, France",2012,"
€1,169
",Domaine Roulot,Meursault Perrieres,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,12%
"Altesino Montosoli, Brunello di Montalcino DOCG, Tuscany, Italy",1997,"
€107
",Altesino,Brunello di Montalcino,"
Italy
",Sangiovese,Beef and Venison,Red - Bold and Structured,13 - 14%
"Louis Jadot Clos Saint-Jacques, Gevrey-Chambertin Premier Cru, France",2009,"
€140
",Louis Jadot,Gevrey-Chambertin Clos Saint-Jacques,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13 - 14%
"Coche-Dury Puligny-Montrachet Les Enseigneres, Cote de Beaune, France",2008,"
€653
",Coche-Dury,Puligny-Montrachet,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,12%
"Chateau La Mission Haut-Brion Blanc, Pessac-Leognan, France",2015,"
€658
","Pessac-Leognan,
Bordeaux, ,
France
",Bordeaux Blend White,Bordeaux Blend White,,,,
"Domaine Francois Raveneau Butteaux, Chablis Premier Cru, France",2005,"
€242
",Domaine Francois Raveneau,Chablis Butteaux,"
France
",Chardonnay,"Shellfish, Crab and Lobster",White - Green and Flinty,13%
"Clos de l'Oratoire, Saint-Emilion Grand Cru, France",2003,"
€46
",Clos de l'Oratoire,Saint-Emilion Grand Cru,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13 - 14%
"Fontanafredda Serralunga d'Alba, Barolo DOCG, Italy",2009,"
€30
",Fontanafredda,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,14%
"Domaine Georges Noellat Grands-Echezeaux Grand Cru, Cote de Nuits, France",2014,"
€452
","Grands-Echezeaux,
Flagey-Echezeaux, ,
Cote de Nuits, ,
Burgundy, ,
France
",Pinot Noir,Pinot Noir,,,,
"Felton Road Bannockburn Pinot Noir, Bannockburn, New Zealand",2012,"
€47
",Felton Road,Bannockburn,"
New Zealand
",Pinot Noir,"Duck, Goose and Game Birds",Red - Bold and Structured,13 - 14%
"Domaine Leflaive Bienvenues-Batard-Montrachet Grand Cru, Cote de Beaune, France",2006,"
€423
",Domaine Leflaive,Bienvenues-Batard-Montrachet,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,13 - 14%
"Fontanafredda Serralunga d'Alba, Barolo DOCG, Italy",2003,"
€47
",Fontanafredda,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,14%
"Taylor Fladgate Quinta de Vargellas Vintage Port, Portugal",2002,"
€31
","Single Quinta Vintage,
Oporto [Port], ,
Douro, ,
Portugal
",Port Blend Red,Port Blend Red,,,,
"Taylor Fladgate Quinta de Vargellas Vintage Port, Portugal",2008,"
€49
",Taylor Fladgate,Single Quinta Vintage,"
Portugal
",Port Blend Red,Chocolate and Caramel,Dessert - Rich and Warming,
"Sequoia Grove Cabernet Sauvignon, Napa Valley, USA",2012,"
€37
",Sequoia Grove Vineyards,Napa Valley,"
USA
",Cabernet Sauvignon,Beef and Venison,Red - Bold and Structured,14%
"Joh. Jos. Prum Wehlener Sonnenuhr Riesling Auslese, Mosel, Germany",2006,"
€53
",Weingut Joh. Jos. Prum,Wehlen,"
Germany
",Riesling,Fruit-based Desserts,Dessert - Lush and Balanced,7 - 8%
"Massolino Vigna Rionda Riserva, Barolo DOCG, Italy",1998,"
€100
",Massolino,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,14%
"Domaine Roulot Perrieres, Meursault Premier Cru, France",2009,"
€847
",Domaine Roulot,Meursault Perrieres,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,12%
"Massolino Vigna Rionda Riserva, Barolo DOCG, Italy",2000,"
€122
",Massolino,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,14%
"Massolino Vigna Rionda Riserva, Barolo DOCG, Italy",2009,"
€75
",Massolino,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,14%
"Chateau Quinault L'Enclos, Saint-Emilion Grand Cru, France",2015,"
€40
","Saint-Emilion Grand Cru,
Saint-Emilion, ,
Bordeaux, ,
France
",Bordeaux Blend Red,Bordeaux Blend Red,,,,
"Chateau de Fargues, Sauternes, France",2010,"
€112
",Chateau de Fargues,Sauternes,"
France
",Semillon,Blue Cheeses,Dessert - Lush and Balanced,13 - 14%
"Domaine Marc Sorrel Hermitage Le Greal, Rhone, France",2010,"
€163
",Domaine Marc Sorrel,Hermitage,"
France
",Syrah,Lamb,Red - Bold and Structured,14%
"Bodegas Aalto P.S. Pagos Seleccionados Tinto, Ribera del Duero, Spain",2000,"
€88
",Aalto Bodegas y Vinedos,Ribera del Duero,"
Spain
",Tempranillo,Lamb,Red - Rich and Intense,13 - 15%
"Tenuta San Guido Le Difese Toscana IGT, Tuscany, Italy",2012,"
€19
",Tenuta San Guido - Sassicaia,Toscana IGT,"
Italy
",Cabernet - Sangiovese,Beef and Venison,Red - Bold and Structured,12 - 14%
"Catena Zapata 'Catena' Malbec, Mendoza, Argentina",2008,"
€88
",Bodegas Catena Zapata,Mendoza,"
Argentina
",Malbec,Beef and Venison,Red - Rich and Intense,13 - 14%
"Domaine Faiveley Chambertin Clos de Beze Grand Cru, Cote de Nuits, France",2013,"
€234
","Chambertin Clos-de-Beze,
Gevrey-Chambertin, ,
Cote de Nuits, ,
Burgundy, ,
France
",Pinot Noir,Pinot Noir,,,,
"Le Chiuse Brunello di Montalcino DOCG, Tuscany, Italy",2009,"
€56
",Azienda Agricola Le Chiuse,Brunello di Montalcino,"
Italy
",Sangiovese,Beef and Venison,Red - Bold and Structured,14%
"Chateau Desmirail, Margaux, France",2015,"
€38
","Margaux,
Medoc, ,
Bordeaux, ,
France
",Bordeaux Blend Red,Bordeaux Blend Red,,,,
"La Fleur de Bouard, Lalande-de-Pomerol, France",2013,"
€26
",La Fleur de Bouard,Lalande-de-Pomerol,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13 - 14%
"Le Chiuse Brunello di Montalcino DOCG, Tuscany, Italy",2011,"
€50
","Brunello di Montalcino,
Tuscany, ,
Italy
",Sangiovese,Sangiovese,,,,
"Chateau de Saint Cosme Gigondas, Rhone, France",2006,"
€41
",Chateau de Saint Cosme,Gigondas,"
France
",Southern Rhone Red Blend,Lamb,Red - Rich and Intense,14%
"Domaine Faiveley Chambertin Clos de Beze Grand Cru, Cote de Nuits, France",2009,"
€321
",Domaine Faiveley,Chambertin Clos-de-Beze,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13 - 14%
"Domaine Leflaive Bienvenues-Batard-Montrachet Grand Cru, Cote de Beaune, France",2013,"
€393
",Domaine Leflaive,Bienvenues-Batard-Montrachet,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,13 - 14%
"Domaine Comte Georges de Vogue Chambolle-Musigny, Cote de Nuits, France",2009,"
€209
",Domaine Comte Georges de Vogue,Chambolle-Musigny,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Chateau Rouget, Pomerol, France",2005,"
€60
",Chateau Rouget,Pomerol,"
France
",Bordeaux Blend Red,Beef and Venison,Red - Savory and Classic,13 - 14%
"Chateau de Fargues, Sauternes, France",2015,"
€161
","Sauternes,
Bordeaux, ,
France
",Semillon,Semillon,,,,
"Domaine Georges Mugneret-Gibourg Echezeaux Grand Cru, Cote de Nuits, France",2010,"
€616
",Domaine Mugneret-Gibourg,Echezeaux,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Chateau de Fargues, Sauternes, France",2005,"
€89
",Chateau de Fargues,Sauternes,"
France
",Semillon,Blue Cheeses,Dessert - Lush and Balanced,13 - 14%
"Poderi Aldo Conterno Bussia Cicala, Barolo DOCG, Italy",2010,"
€143
",Poderi Aldo Conterno,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,13 - 15%
"Poderi Aldo Conterno Bussia Cicala, Barolo DOCG, Italy",2007,"
€117
",Poderi Aldo Conterno,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,13 - 15%
"Chateau La Tour Blanche, Sauternes, France",2001,"
€79
",Chateau La Tour Blanche,Sauternes,"
France
",Semillon,Blue Cheeses,Dessert - Lush and Balanced,13 - 14%
"Louis Jadot Clos Saint-Jacques, Gevrey-Chambertin Premier Cru, France",2002,"
€173
",Louis Jadot,Gevrey-Chambertin Clos Saint-Jacques,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13 - 14%
"Chateau La Tour Blanche, Sauternes, France",2006,"
€50
",Chateau La Tour Blanche,Sauternes,"
France
",Semillon,Blue Cheeses,Dessert - Lush and Balanced,13 - 14%
"Chateau de la Gardine Chateauneuf-du-Pape, Rhone, France",2011,"
€33
",Chateau de la Gardine,Chateauneuf-du-Pape,"
France
",Southern Rhone Red Blend,Lamb,Red - Rich and Intense,14%
"Weingut Donnhoff Niederhauser Hermannshohle Riesling Grosses Gewachs, Nahe, Germany",2014,"
€52
","Niederhausen,
Nahe, ,
Germany
",Riesling,Riesling,,,,
"Chateau de Saint Cosme Gigondas, Rhone, France",2011,"
€38
",Chateau de Saint Cosme,Gigondas,"
France
",Southern Rhone Red Blend,Lamb,Red - Rich and Intense,14%
"Quinta do Vesuvio Single Quinta Vintage Port, Portugal",1997,"
€62
",Quinta do Vesuvio,Single Quinta Vintage,"
Portugal
",Port Blend Red,Chocolate and Caramel,Dessert - Rich and Warming,13 - 20%
"Domaine Michel Lafarge Clos des Chenes, Volnay Premier Cru, France",2009,"
€157
",Domaine Michel Lafarge,Volnay Clos des Chenes,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Mazzei Castello di Fonterutoli 'Siepi' Toscana IGT, Tuscany, Italy",2003,"
€90
",Zisola,Toscana IGT,"
Italy
",Merlot - Sangiovese,Beef and Venison,Red - Bold and Structured,12 - 14%
"Chateau La Tour Blanche, Sauternes, France",2015,"
€40
","Sauternes,
Bordeaux, ,
France
",Semillon,Semillon,,,,
"Domaine Hubert Lignier Clos de la Roche Grand Cru, Cote de Nuits, France",2014,"
€311
","Clos de la Roche,
Morey-Saint-Denis, ,
Cote de Nuits, ,
Burgundy, ,
France
",Pinot Noir,Pinot Noir,,,,
"Poderi Aldo Conterno Bussia Cicala, Barolo DOCG, Italy",1997,"
€128
",Poderi Aldo Conterno,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,13 - 15%
"Domaine Sylvie Esmonin Clos Saint-Jacques, Gevrey-Chambertin Premier Cru, France",2006,"
€145
",Domaine Sylvie Esmonin,Gevrey-Chambertin Clos Saint-Jacques,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Poderi Aldo Conterno Bussia Cicala, Barolo DOCG, Italy",2005,"
€114
",Poderi Aldo Conterno,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,13 - 15%
"Domaine Comte Georges de Vogue Chambolle-Musigny, Cote de Nuits, France",2008,"
€209
",Domaine Comte Georges de Vogue,Chambolle-Musigny,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Egly-Ouriet Grand Cru Brut, Champagne, France",1999,"
€181
",Egly-Ouriet,Champagne Brut,"
France
",Champagne Blend,"Shellfish, Crab and Lobster",Sparkling - Complex and Traditional,12%
"Le Chiuse Brunello di Montalcino DOCG, Tuscany, Italy",2007,"
€53
",Azienda Agricola Le Chiuse,Brunello di Montalcino,"
Italy
",Sangiovese,Beef and Venison,Red - Bold and Structured,14%
"Marques de Murrieta Reserva, Rioja DOCa, Spain",2002,88,"Rioja,
Spain
",Rioja Red Blend,Rioja Red Blend,,,,
"Bodegas Alejandro Fernandez Tinto Pesquera Crianza, Ribera del Duero, Spain",2007,"
S$38
",BODEGAS GRUPO PESQUERA,Ribera del Duero,"
Spain
",Tempranillo,Lamb,Red - Rich and Intense,13 - 14%
"Mazzei Castello di Fonterutoli 'Siepi' Toscana IGT, Tuscany, Italy",1995,"
€97
",Zisola,Toscana IGT,"
Italy
",Merlot - Sangiovese,Beef and Venison,Red - Bold and Structured,12 - 14%
"Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA",2009,"
S$377
",Stag's Leap Wine Cellars,Napa Valley,"
USA
",Cabernet Sauvignon,Beef and Venison,Red - Bold and Structured,13 - 14%
"Domaine Comte Georges de Vogue Chambolle-Musigny, Cote de Nuits, France",2013,"
€149
",Domaine Comte Georges de Vogue,Chambolle-Musigny,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Domaine Dugat-Py Charmes-Chambertin Grand Cru, Cote de Nuits, France",2009,"
S$794
",Dugat-Py,Charmes-Chambertin,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Stag's Leap Wine Cellars 'Fay' Cabernet Sauvignon, Napa Valley, USA",2011,"
€105
",Stag's Leap Wine Cellars,Napa Valley,"
USA
",Cabernet Sauvignon,Beef and Venison,Red - Bold and Structured,13 - 14%
"Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA",2011,"
€145
","Napa Valley,
Napa County, ,
North Coast, ,
California, ,
USA
",Cabernet Sauvignon,Cabernet Sauvignon,,,,
"Chateau Bellevue, Saint-Emilion Grand Cru, France",2006,"
€34
","Saint-Emilion Grand Cru,
Saint-Emilion, ,
Bordeaux, ,
France
",Bordeaux Blend Red,Bordeaux Blend Red,,,,
"Bodegas Muga Reserva - Crianza, Rioja DOCa, Spain",2008,"
€38
",Bodegas Muga,Rioja Alta,"
Spain
",Rioja Red Blend,Lamb,Red - Savory and Classic,13 - 14%
"Uccelliera Brunello di Montalcino DOCG, Tuscany, Italy",2001,"
€46
",Uccelliera,Brunello di Montalcino,"
Italy
",Sangiovese,Beef and Venison,Red - Bold and Structured,14 - 15%
"Lokoya Winery Mount Veeder Cabernet Sauvignon, Napa Valley, USA",2010,"
€315
",Lokoya Winery,Mount Veeder,"
USA
",Cabernet Sauvignon,Beef and Venison,Red - Bold and Structured,14 - 15%
"Domaine des Comtes Lafon Volnay Santenots-du-Milieu, Volnay Premier Cru, France",2004,"
€79
",Domaine des Comtes Lafon,Volnay Santenots,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13 - 14%
"F E Trimbach Riesling Cuvee Frederic Emile, Alsace, France",1995,"
€123
",Maison Trimbach,Alsace,"
France
",Riesling,Meaty and Oily Fish,White - Green and Flinty,12 - 13%
"F E Trimbach Riesling Cuvee Frederic Emile, Alsace, France",2006,"
€51
",Maison Trimbach,Alsace,"
France
",Riesling,Meaty and Oily Fish,White - Green and Flinty,12 - 13%
"Uccelliera Brunello di Montalcino DOCG, Tuscany, Italy",2010,"
€74
",Uccelliera,Brunello di Montalcino,"
Italy
",Sangiovese,Beef and Venison,Red - Bold and Structured,14 - 15%
"E. Guigal Chateauneuf-du-Pape, Rhone, France",2012,"
€41
",E. Guigal,Chateauneuf-du-Pape,"
France
",Southern Rhone Red Blend,Lamb,Red - Rich and Intense,13 - 14%
"Massolino Vigna Rionda Riserva, Barolo DOCG, Italy",2008,"
€113
",Massolino,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,14%
"Alain Hudelot-Noellat Richebourg Grand Cru, Cote de Nuits, France",2007,"
€492
",Alain Hudelot-Noellat,Richebourg,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Domaine du Comte Liger-Belair Vosne-Romanee La Colombiere, Cote de Nuits, France",2007,"
€537
",Domaine du Comte Liger-Belair,Vosne-Romanee,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Quinta do Vesuvio Single Quinta Vintage Port, Portugal",2000,"
€77
",Quinta do Vesuvio,Single Quinta Vintage,"
Portugal
",Port Blend Red,Chocolate and Caramel,Dessert - Rich and Warming,13 - 20%
"Domaine Denis Mortet Lavaux Saint-Jacques, Gevrey-Chambertin Premier Cru, France",2011,"
€135
",Domaine Denis Mortet,Gevrey-Chambertin Lavaut Saint-Jacques,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Bollinger La Grande Annee Rose, Champagne, France",2002,"
€154
",Champagne Bollinger,Champagne Rose,"
France
",Champagne Blend,Meaty and Oily Fish,Sparkling - Berries and Cream,12%
"Bollinger La Grande Annee Rose, Champagne, France",2004,"
€134
",Champagne Bollinger,Champagne Rose,"
France
",Champagne Blend,Meaty and Oily Fish,Sparkling - Berries and Cream,12%
"Uccelliera Brunello di Montalcino DOCG, Tuscany, Italy",2008,"
€50
",Uccelliera,Brunello di Montalcino,"
Italy
",Sangiovese,Beef and Venison,Red - Bold and Structured,14 - 15%
"Quinta do Vesuvio Single Quinta Vintage Port, Portugal",2003,"
€75
",Quinta do Vesuvio,Single Quinta Vintage,"
Portugal
",Port Blend Red,Chocolate and Caramel,Dessert - Rich and Warming,13 - 20%
"Chateau Pape Clement Blanc, Pessac-Leognan, France",2006,"
€150
",Chateau Pape Clement,Pessac-Leognan,"
France
",Sauvignon Blanc - Semillon,Meaty and Oily Fish,White - Green and Flinty,13 - 15%
"Chateau Pape Clement Blanc, Pessac-Leognan, France",2015,"
€132
",Chateau Pape Clement,Pessac-Leognan,"
France
",Sauvignon Blanc - Semillon,Meaty and Oily Fish,White - Green and Flinty,13 - 15%
"Domaine Leroy Les Narbantons, Savigny-les-Beaune Premier Cru, France",2009,"
€1,320
",Domaine Leroy,Savigny-les-Beaune Les Narbantons,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Bollinger La Grande Annee Rose, Champagne, France",2005,"
€117
",Champagne Bollinger,Champagne Rose,"
France
",Champagne Blend,Meaty and Oily Fish,Sparkling - Berries and Cream,12%
"Domaine de la Romanee-Conti Cuvee Duvault Blochet, Vosne-Romanee Premier Cru, France",2009,"
€1,423
",Domaine de la Romanee-Conti,Vosne-Romanee Premier Cru,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,13%
"Domaine Denis Mortet Lavaux Saint-Jacques, Gevrey-Chambertin Premier Cru, France",2007,"
€152
",Domaine Denis Mortet,Gevrey-Chambertin Lavaut Saint-Jacques,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Ao Yun, Yunnan, China",2013,"
€262
",Ao Yun,China,China,Cabernet Franc - Cabernet Sauvignon,Lamb,Red - Rich and Intense,13%
"Veuve Clicquot Ponsardin Brut Rose, Champagne, France",NV,"
€53
",Veuve Clicquot,Champagne Rose,"
France
",Champagne Blend,Meaty and Oily Fish,Sparkling - Berries and Cream,10 - 14%
"Le Clos du Caillou Chateauneuf-du-Pape La Reserve, Rhone, France",2011,"
€83
",Le Clos du Caillou,Chateauneuf-du-Pape,"
France
",Grenache - Mourvedre,Lamb,Red - Rich and Intense,15 - 16%
"Henriot Brut, Champagne, France",1998,"
€203
",Champagne Henriot,Champagne Brut,"
France
",Champagne Blend,"Shellfish, Crab and Lobster",Sparkling - Complex and Traditional,9 - 12%
"Domaine Saint Prefert Chateauneuf-du-Pape Reserve Auguste Favier, Rhone, France",2007,"
€71
",Domaine Saint Prefert,Chateauneuf-du-Pape,"
France
",Southern Rhone Red Blend,Lamb,Red - Rich and Intense,15%
"Castello Banfi Poggio alle Mura, Brunello di Montalcino DOCG, Italy",2005,"
€46
",Castello Banfi,Brunello di Montalcino,"
Italy
",Sangiovese,Beef and Venison,Red - Bold and Structured,13 - 15%
"Domaine Leroy Pommard Les Vignots, Cote de Beaune, France",2009,"
€1,091
",Domaine Leroy,Pommard,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Domaine Saint Prefert Chateauneuf-du-Pape Reserve Auguste Favier, Rhone, France",2009,"
€42
",Domaine Saint Prefert,Chateauneuf-du-Pape,"
France
",Southern Rhone Red Blend,Lamb,Red - Rich and Intense,15%
"Cavallotto Bricco Boschis, Barolo DOCG, Italy",2004,"
€134
",Cavallotto Fratelli,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,14%
"Domaine Saint Prefert Chateauneuf-du-Pape Reserve Auguste Favier, Rhone, France",2011,"
€43
",Domaine Saint Prefert,Chateauneuf-du-Pape,"
France
",Southern Rhone Red Blend,Lamb,Red - Rich and Intense,15%
"Cavallotto Bricco Boschis, Barolo DOCG, Italy",2006,"
€67
",Cavallotto Fratelli,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,14%
"Henriot Brut, Champagne, France",1990,"
€135
",Champagne Henriot,Champagne Brut,"
France
",Champagne Blend,"Shellfish, Crab and Lobster",Sparkling - Complex and Traditional,9 - 12%
"Cavallotto Bricco Boschis, Barolo DOCG, Italy",2009,"
€57
",Cavallotto Fratelli,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,14%
"Alain Hudelot-Noellat Romanee-Saint-Vivant Grand Cru, Cote de Nuits, France",2007,"
€472
",Alain Hudelot-Noellat,Romanee-Saint-Vivant,"
France
",Pinot Noir,"Duck, Goose and Game Birds",Red - Savory and Classic,
"Cavallotto Bricco Boschis, Barolo DOCG, Italy",2007,"
€64
",Cavallotto Fratelli,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,14%
"Cavallotto Bricco Boschis, Barolo DOCG, Italy",2012,"
€53
",Cavallotto Fratelli,Barolo,"
Italy
",Nebbiolo,Lamb,Red - Savory and Classic,14%
"Allegrini Palazzo della Torre Veronese IGT, Veneto, Italy",2012,"
S$28
",Allegrini,Verona IGT,"
Italy
",Corvina,Beef and Venison,Red - Rich and Intense,13 - 14%
"Domaine des Comtes Lafon Perrieres, Meursault Premier Cru, France",2011,"
€291
",Domaine des Comtes Lafon,Meursault Perrieres,"
France
",Chardonnay,Chicken and Turkey,White - Buttery and Complex,13%
